,Customer ID,frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,Labels
2699,15045.0,2.0,106.0,257.0,122.38,0.1944071410511099,0.8055928589488901,0.21215771334836883,0.5660377358490566,0.35388002250068773,204.00687992986929,822.9905745335545,Low
2700,15046.0,26.0,685.0,694.0,273.36538461538464,0.002141946766685776,0.9978580532333142,1.0568070464208554,1.1386861313868613,0.08187908496600582,282.0319231786262,6421.471681182452,Low
2702,15048.0,3.0,303.0,368.0,93.95666666666666,0.03171240047375057,0.9682875995262494,0.2566596747973099,0.297029702970297,0.04037002817298713,128.29629537528405,665.0578379304025,Low
2704,15050.0,3.0,455.0,480.0,932.46,0.007585246184771854,0.9924147538152281,0.2090709226989513,0.1978021978021978,-0.011268724896753513,1269.4244736428043,5544.52562075248,Low
2705,15051.0,8.0,715.0,738.0,417.5175,0.005056744791978485,0.9949432552080215,0.3279238697301437,0.3356643356643357,0.007740465934191976,463.7560772357225,3272.586015737739,Low
2707,15053.0,2.0,277.0,281.0,237.57,0.0016574844031833624,0.9983425155968166,0.24471178109363315,0.21660649819494585,-0.0281052828986873,395.28786571726914,1978.992630390388,Low
2708,15054.0,1.0,28.0,40.0,133.68,0.013880758294610884,0.9861192417053891,0.5151621072380914,1.0714285714285714,0.55626646419048,658.6256358524807,6663.83049013782,Low
2709,15055.0,2.0,249.0,723.0,152.35,0.4127654171743885,0.5872345828256115,0.06328060292757318,0.24096385542168672,0.17768325249411354,253.77414396362545,236.262456528861,Low
2711,15057.0,5.0,459.0,734.0,576.092,0.2236097999096509,0.7763902000903491,0.16984200327134735,0.32679738562091504,0.15695538234956768,685.3303479993381,1911.3218255668796,Low
2712,15058.0,13.0,628.0,653.0,236.42538461538464,0.006914478830027049,0.993085521169973,0.5731548141337134,0.6210191082802548,0.047864294146541364,251.91534122641002,3076.1446077002793,Low
2713,15059.0,16.0,693.0,733.0,197.858125,0.01240478541412926,0.9875952145858707,0.6241357063574696,0.6926406926406926,0.06850498628322299,208.27364840770488,2765.4452452903447,Low
2714,15060.0,1.0,1.0,9.0,16.61,0.011274547007502855,0.9887254529924971,0.7339963509297804,30.0,29.26600364907022,85.89342106138683,1233.60942568415,Low
2715,15061.0,72.0,735.0,738.0,1848.843611111111,0.0006589039869003832,0.9993410960130996,2.715434636695258,2.9387755102040813,0.22334087350882337,1869.5147435485558,110095.99463345193,Low
2716,15062.0,7.0,539.0,610.0,285.6985714285714,0.02623171394741164,0.9737682860525884,0.3385140663564301,0.38961038961038963,0.05109632325395952,322.48648617916456,2256.240921641144,Medium
2718,15064.0,3.0,307.0,717.0,309.8066666666667,0.40146456047007384,0.5985354395299262,0.0879209983355691,0.29315960912052114,0.20523861078495204,422.0488751054909,538.2863002797397,Low
2719,15065.0,6.0,373.0,410.0,522.6633333333333,0.01563367764261958,0.9843663223573804,0.4239958928596304,0.48257372654155495,0.05857783368192454,602.7444902207878,5259.180538422085,Low
2721,15067.0,4.0,529.0,607.0,775.1225,0.024992595114672556,0.9750074048853274,0.21008963008496723,0.22684310018903592,0.01675347010406869,967.8664246416326,4206.366730603388,Low
2722,15068.0,3.0,575.0,621.0,280.66,0.011929349600810935,0.9880706503991891,0.16542503704178868,0.1565217391304348,-0.008903297911353886,382.38286387607343,1332.4050786682594,Low
2724,15070.0,2.0,352.0,724.0,259.225,0.22040989309328773,0.7795901069067123,0.08390255477800672,0.17045454545454547,0.08655199067653875,431.2474954353536,605.6170252091144,Low
2725,15071.0,3.0,477.0,570.0,429.77333333333337,0.03191405187914975,0.9680859481208502,0.17507829204154154,0.18867924528301888,0.013600953241477337,585.3127982695732,2096.024030183632,Low
2727,15073.0,7.0,672.0,681.0,268.3057142857143,0.0019376052687536394,0.9980623947312464,0.3139784806472947,0.3125,-0.001478480647294722,302.8633350489296,2045.4093103407386,Low
2728,15074.0,2.0,362.0,467.0,603.335,0.043437709491149334,0.9565622905088507,0.15260000224800313,0.16574585635359115,0.013145854105588023,1002.6660215166295,3073.20087393716,Low
2730,15076.0,4.0,350.0,522.0,217.475,0.11966770698652407,0.8803322930134759,0.21711663908769216,0.34285714285714286,0.1257405037694507,271.76553112426313,1103.2563750753402,Low
2731,15077.0,3.0,274.0,730.0,516.8,0.511518043067082,0.4884819569329179,0.07058291016025908,0.3284671532846716,0.2578842431244125,703.7483221919921,673.9929214974327,Low
2732,15078.0,46.0,728.0,735.0,373.1852173913044,0.0016634740122936087,0.9983365259877064,1.7508754403901152,1.8956043956043955,0.1447289552142803,379.77419899901093,14392.712017861722,Low
2733,15079.0,13.0,519.0,731.0,226.78615384615384,0.44766691764220135,0.5523330823577987,0.2875765186031313,0.7514450867052023,0.46386856810207094,241.64773801598596,911.0758310850424,Low
2734,15080.0,1.0,74.0,501.0,184.9,0.49305421142149,0.50694578857851,0.049202531113805285,0.40540540540540543,0.35620287429160014,909.2051527363949,760.353244428544,Medium
2735,15081.0,12.0,513.0,535.0,139.38083333333333,0.007135930457903394,0.9928640695420966,0.636002095660678,0.7017543859649122,0.06575229030423424,149.36241329216412,2000.115398703304,Low
2738,15084.0,1.0,266.0,645.0,615.8,0.20569275380039176,0.7943072461996082,0.06147637364419635,0.11278195488721804,0.05130558124302169,3017.262822109268,3217.030410097593,Low
2740,15086.0,1.0,61.0,625.0,108.5,0.6391620176637804,0.3608379823362196,0.028735915998360714,0.49180327868852464,0.4630673626901639,535.4395320817474,248.95165511060713,Low
2742,15088.0,2.0,46.0,67.0,138.04,0.02435806402639562,0.9756419359736044,0.6262289851929289,1.3043478260869565,0.6781188408940276,230.01139627183196,2843.7929062605767,Low
2743,15089.0,5.0,118.0,128.0,239.856,0.007773803984611027,0.992226196015389,0.8966991845093545,1.271186440677966,0.37448725616861156,285.46888577396766,5105.196311734517,Low
2745,15091.0,4.0,685.0,738.0,258.72749999999996,0.012279563595234744,0.9877204364047653,0.1781485850591123,0.1751824817518248,-0.0029661033072874987,323.2602515521773,1224.4810976700198,Low
2746,15092.0,3.0,247.0,462.0,151.50333333333333,0.20135448357171892,0.7986455164282811,0.17398768044662766,0.3643724696356275,0.19038478918899987,206.61217116035533,640.2829693336689,Low
2747,15093.0,25.0,713.0,731.0,536.3296,0.004758182973563563,0.9952418170264364,0.9676451608399603,1.0518934081346423,0.08424824729468194,553.9977741982157,11541.071933050694,Low
2748,15094.0,1.0,181.0,644.0,33.0,0.3363580708427314,0.6636419291572686,0.05143572387755887,0.16574585635359115,0.11431013247603228,166.0769095761731,138.3489058843321,Low
2749,15095.0,8.0,584.0,687.0,357.60625,0.04445317339837496,0.955546826601625,0.33627112160918954,0.410958904109589,0.07468778250039948,397.22873431368396,2704.911401845184,Low
2751,15097.0,1.0,579.0,583.0,248.08,0.0009377714936057435,0.9990622285063943,0.08471160562565767,0.05181347150259067,-0.032898134123067004,1218.2956228013245,2193.836721013369,Low
2754,15100.0,12.0,371.0,701.0,175.19166666666663,0.9448442049647928,0.05515579503520713,0.02768364147662053,0.9703504043126685,0.942666762836048,187.7160746443876,51.832685587978084,Low
2755,15101.0,10.0,582.0,590.0,118.054,0.0019798089584819323,0.9980201910415181,0.49442613504048016,0.5154639175257733,0.02103778248529309,128.36103962513909,1352.9768191250182,Low
2756,15102.0,1.0,16.0,546.0,198.77999999999997,0.7503874823480043,0.24961251765199569,0.022444770592744637,1.875,1.8525552294072554,977.1091686354328,403.62030845817685,Medium
2757,15103.0,1.0,55.0,86.0,411.68,0.03202009657775684,0.9679799034222432,0.3515154372206597,0.5454545454545454,0.19393910823388572,2018.6628418994962,14014.03060007155,Low
2758,15104.0,2.0,116.0,282.0,313.95,0.20656845107595978,0.7934315489240402,0.19392486739280357,0.5172413793103449,0.3233165119175413,522.1221542357308,1905.3468004098931,Low
2759,15105.0,6.0,608.0,626.0,460.75500000000005,0.004367622194552667,0.9956323778054473,0.29495485696372753,0.29605263157894735,0.0010977746152198153,531.3722745106866,3340.915627995898,Low
2760,15106.0,6.0,252.0,269.0,166.17166666666665,0.008696826949825653,0.9913031730501743,0.6068860149845439,0.7142857142857142,0.10739969930117033,191.75619894841935,2368.914825649113,Low
2761,15107.0,10.0,140.0,451.0,78.341,0.9967505943585468,0.003249405641453195,0.0020427172864672547,2.142857142857143,2.1408144255706754,85.21539909718882,2.456397898418907,Low
2762,15108.0,4.0,86.0,227.0,275.0875,0.39031300414570924,0.6096869958542908,0.3019406252032858,1.3953488372093024,1.0934082120060165,343.68213207337425,1923.9231191695828,Low
2763,15109.0,3.0,495.0,735.0,243.56666666666663,0.10627713773528247,0.8937228622647175,0.1283318087413029,0.18181818181818182,0.053486373076878924,331.9021487615997,797.2980560608427,Low
2764,15110.0,8.0,462.0,485.0,147.29375,0.007658551062211583,0.9923414489377884,0.47727439931124876,0.5194805194805194,0.04220612016927067,163.69109641944473,1634.7652622049466,Low
2765,15111.0,4.0,563.0,592.0,611.015,0.007567106199250606,0.9924328938007494,0.21872004382073693,0.21314387211367675,-0.005576171707060179,763.0141167178964,3528.32569067643,Low
2767,15113.0,2.0,45.0,54.0,598.3599999999999,0.009504803950067475,0.9904951960499325,0.7052825249145208,1.3333333333333335,0.6280508084188127,994.4046888984132,13812.351761796264,Low
2768,15114.0,11.0,391.0,421.0,271.2218181818182,0.013783097008299494,0.9862169029917005,0.7189369035233061,0.8439897698209718,0.12505286629766577,292.4606385667132,4341.715834588617,Low
2769,15115.0,2.0,714.0,732.0,168.18,0.0036036009135989033,0.9963963990864011,0.10616099533014281,0.08403361344537816,-0.022127381884764652,280.06095709857243,639.7341685928983,Low
2770,15116.0,3.0,187.0,204.0,291.03333333333336,0.00988931054681641,0.9901106894531836,0.42211507493196637,0.4812834224598931,0.05916834752792671,396.50004445086154,3371.053455091826,Low
2771,15117.0,6.0,620.0,634.0,354.105,0.003281957446663042,0.996718042553337,0.29190146586290894,0.2903225806451613,-0.0015788852177476276,408.4187657399399,2547.230078555819,Low
2775,15121.0,1.0,238.0,288.0,162.57,0.024218575303559198,0.9757814246964408,0.15173765572413647,0.12605042016806722,-0.02568723555606925,799.9618764377262,2444.0077585219246,Low
2776,15122.0,14.0,534.0,619.0,269.8071428571429,0.05958773068027956,0.9404122693197204,0.6108769202224408,0.7865168539325843,0.17563993371014353,286.13533210401874,3463.6423829708124,Low
2777,15123.0,4.0,626.0,633.0,1049.8775,0.0015641474177943149,0.9984358525822057,0.20713452214240274,0.19169329073482427,-0.01544123140757847,1310.837927245634,5812.384268006728,Low
2778,15124.0,3.0,629.0,651.0,105.59666666666665,0.005017272271034212,0.9949827277289658,0.15961146655305117,0.14308426073131955,-0.016527205821731616,144.13729620020692,490.6798092537135,Low
2779,15125.0,26.0,593.0,618.0,502.61307692307696,0.009632011079973468,0.9903679889200265,1.1654291609398122,1.315345699831366,0.14991653889155376,518.5159712122231,12787.442854251265,Low
2780,15126.0,1.0,151.0,687.0,257.04,0.43092356150214284,0.5690764384978572,0.0415874727967864,0.1986754966887417,0.1570880238919553,1262.1299154854298,812.1902625415233,Low
2781,15127.0,1.0,454.0,519.0,406.53,0.01935952455530976,0.9806404754446902,0.09224844428421643,0.06607929515418502,-0.026169149130031405,1993.4679080464668,3795.7062690727143,Low
2782,15128.0,8.0,370.0,430.0,177.4425,0.03437142786622416,0.9656285721337758,0.515947134854474,0.6486486486486487,0.13270151379417472,197.16921997588548,2059.5821164166705,Low
2783,15129.0,20.0,560.0,610.0,327.97400000000005,0.028143449594879022,0.971856550405121,0.8984452769893269,1.0714285714285714,0.17298329443924454,341.6105182564071,6329.560160796133,Low
2786,15132.0,4.0,244.0,262.0,166.04000000000002,0.008987569920372529,0.9910124300796275,0.4383393491485085,0.49180327868852464,0.053463929540016164,207.56018732183256,1849.0455564567199,Low
2787,15133.0,4.0,393.0,520.0,322.03,0.06591789858883579,0.9340821014111642,0.23115943776441342,0.3053435114503817,0.07418407368596827,402.27957256031107,1829.6643878543557,Low
2788,15134.0,9.0,408.0,422.0,168.06555555555553,0.004934032917814135,0.9950659670821859,0.6015642502748518,0.661764705882353,0.0602004556075012,184.478573293557,2312.5160589716975,Low
2789,15135.0,2.0,323.0,556.0,63.575,0.13055167784936472,0.8694483221506353,0.11885091767926442,0.18575851393188855,0.06690759625262413,106.35709809786957,234.15098895631252,Low
2790,15136.0,3.0,94.0,96.0,233.1833333333333,0.001536133923373817,0.9984638660766262,0.7108020445689734,0.9574468085106382,0.2466447639416648,317.7713590795737,4482.672665840855,Low
2791,15137.0,3.0,211.0,731.0,262.81666666666666,0.7035002179352863,0.2964997820647137,0.04278880229453521,0.42654028436018954,0.38375148206565435,358.0996801945693,194.3822075023538,Low
2793,15139.0,1.0,97.0,336.0,56.86,0.2470368599932412,0.7529631400067588,0.10309489140310678,0.30927835051546393,0.20618345911235714,282.8052827282658,541.2723748773669,Low
2794,15140.0,7.0,390.0,442.0,335.7142857142857,0.024555225057080077,0.9754447749429199,0.4512747188508595,0.5384615384615384,0.08718681961067892,378.91573827121033,3498.37596452485,Low
2795,15141.0,7.0,164.0,621.0,156.23857142857145,0.9908639576375528,0.009136042362447222,0.003125130511732567,1.2804878048780488,1.2773626743663162,176.42577145849472,7.014596792132436,Low
2796,15142.0,5.0,454.0,500.0,434.59,0.01614501117063849,0.9838549888293615,0.30422417637042004,0.3303964757709251,0.026172299400505084,517.0521248827938,3262.764018825595,Low
2797,15143.0,1.0,207.0,432.0,259.45,0.1401739510103076,0.8598260489896924,0.09501923840860342,0.14492753623188406,0.04990829782328064,1273.9201660846143,2267.9920210105633,Low
2798,15144.0,25.0,718.0,726.0,465.45239999999995,0.0017767794491362343,0.9982232205508638,0.976671391241099,1.0445682451253482,0.06789685388424915,480.79085528609204,10152.529288431107,Low
2799,15145.0,3.0,244.0,248.0,257.5,0.0018200589810972723,0.9981799410189027,0.365823300072714,0.3688524590163934,0.0030291589436793886,350.86417151308245,2614.0629663611044,Low
2800,15146.0,2.0,127.0,291.0,239.72,0.189669146366918,0.810330853633082,0.19305654826310517,0.47244094488188976,0.27938439661878456,398.8580898638349,1450.414962994757,Low
2803,15149.0,3.0,516.0,649.0,410.26000000000005,0.0459128766930198,0.9540871233069802,0.1534793064117103,0.1744186046511628,0.02093929823945251,558.7568936793388,1730.12663370007,Low
2804,15150.0,12.0,526.0,543.0,580.5433333333333,0.005107081868645613,0.9948929181313544,0.6289279619450778,0.6844106463878328,0.05548268444275495,621.8506396566339,8262.7608567928,Low
2805,15151.0,1.0,86.0,509.0,1116.26,0.46090446885910963,0.5390955311408904,0.051594698265921786,0.3488372093023256,0.2972425110364038,5465.623326203834,4758.634736525122,Low
2806,15152.0,16.0,692.0,701.0,292.489375,0.0019937119281165927,0.9980062880718834,0.6570309316872448,0.6936416184971098,0.03661068680986501,307.856623421876,4360.975617562946,Low
2808,15154.0,2.0,404.0,478.0,120.135,0.026328723190453207,0.9736712768095468,0.15218742026880527,0.1485148514851485,-0.0036725687836567655,200.27890169310643,623.2103998095274,Low
2810,15156.0,2.0,32.0,33.0,321.84499999999997,0.0010644903749034151,0.9989355096250966,0.8640617722481154,1.875,1.0109382277518846,535.2323494157944,9071.811598098537,Low
2811,15157.0,6.0,726.0,729.0,356.5566666666667,0.0005867130228973672,0.9994132869771026,0.25771233157080686,0.24793388429752067,-0.009778447273286195,411.24521692609034,2294.4482923534774,Low
2812,15158.0,2.0,356.0,401.0,116.51999999999998,0.01691466748878434,0.9830853325112157,0.1790067013295351,0.16853932584269662,-0.010467375486838487,194.27594341876443,713.0361149589683,Low
2813,15159.0,26.0,430.0,431.0,793.88,0.00030464286584475087,0.9996953571341552,1.6191829356779308,1.813953488372093,0.1947705526941621,818.9769282414939,27815.838928132383,Low
2814,15160.0,3.0,64.0,421.0,162.65333333333334,0.8561124882662454,0.1438875117337546,0.03398661029734644,1.40625,1.3722633897026535,221.78632573062083,128.2759900340125,Low
2817,15163.0,1.0,174.0,192.0,149.47,0.010256992596224701,0.9897430074037753,0.21128995408795107,0.1724137931034483,-0.03887616098450278,735.8737922678849,3118.8899575988416,Low
2818,15164.0,9.0,622.0,690.0,205.0711111111111,0.023290621375629317,0.9767093786243707,0.3811060241754431,0.4340836012861736,0.052977577110730534,225.07261422594584,1789.5085919120331,Medium
2821,15167.0,3.0,353.0,673.0,324.5466666666667,0.24203727943857423,0.7579627205614258,0.11796951627169121,0.254957507082153,0.13698799081046176,442.1086991741647,859.9145038626112,Low
2823,15169.0,1.0,344.0,726.0,213.05,0.16769120677798233,0.8323087932220177,0.05782887291599762,0.0872093023255814,0.029380429409583776,1046.9211503990693,1067.921084200137,Low
2826,15172.0,4.0,228.0,236.0,319.4125,0.003937904846011309,0.9960620951539887,0.47856297937641684,0.5263157894736842,0.04775281009726734,399.0121965050402,3878.209442006603,Low
2827,15173.0,7.0,237.0,617.0,143.31428571428572,0.9220181669806218,0.07798183301937821,0.026831186568543067,0.8860759493670887,0.8592447627985456,161.8441987048819,50.35779429146727,Low
2828,15174.0,1.0,88.0,410.0,135.75,0.35437827664380883,0.6456217233561912,0.07464679509096497,0.34090909090909094,0.266262295818126,668.7525315953488,889.3370087160567,Low
2833,15179.0,16.0,718.0,736.0,416.46687499999996,0.004228014322334106,0.9957719856776659,0.6269491047810276,0.6685236768802229,0.04157457209919524,438.32143588942137,5922.829183483361,Low
